NC_052969.1	NC_025428	98.074	18071	342	6	32360	50428	29689	47755	0.0	31438
NC_052969.1	NC_025428	98.039	13363	261	1	13900	27261	10986	24348	0.0	23224
NC_052969.1	NC_025428	97.493	5784	139	1	50427	56204	48161	53944	0.0	9873
NC_052969.1	NC_025428	96.302	3191	118	0	27413	30603	24352	27542	0.0	5240
NC_052969.1	NC_025428	95.838	2571	57	22	56577	59129	54380	56918	0.0	4109
NC_052969.1	NC_025428	98.655	1933	26	0	5804	7736	3604	5536	0.0	3426
NC_052969.1	NC_025428	94.913	1612	80	2	30749	32359	27661	29271	0.0	2521
NC_052969.1	NC_025428	97.627	1222	29	0	4328	5549	2413	3634	0.0	2097
NC_052969.1	NC_025428	97.727	1100	25	0	7834	8933	5726	6825	0.0	1893
NC_052969.1	NC_025428	98.031	711	14	0	8925	9635	7054	7764	0.0	1236
NC_052969.1	NC_025428	97.227	649	18	0	3238	3886	1273	1921	0.0	1099
NC_052969.1	NC_025428	96.206	659	25	0	12203	12861	9996	10654	0.0	1079
NC_052969.1	NC_025428	98.419	506	8	0	11507	12012	8579	9084	0.0	891
NC_052969.1	NC_025428	99.412	340	2	0	1756	2095	79	418	1.41e-173	617
NC_052969.1	NC_025428	96.450	338	12	0	13274	13611	10648	10985	8.69e-156	558
NC_052969.1	NC_025428	94.020	301	17	1	61083	61382	59297	59597	1.17e-124	455
NC_052969.1	NC_025428	98.655	223	3	0	3865	4087	2196	2418	7.21e-107	396
NC_052969.1	NC_025428	97.191	178	5	0	2375	2552	694	871	1.62e-78	302
NC_052969.1	NC_025428	97.674	172	4	0	2822	2993	1120	1291	7.52e-77	296
NC_052969.1	NC_025428	89.286	196	20	1	7739	7933	5597	5792	2.76e-61	244
NC_052969.1	NC_025428	98.936	94	1	0	61028	61121	59207	59300	1.71e-38	169
NC_052969.1	NC_025428	96.591	88	3	0	10281	10368	7766	7853	8.01e-32	147
NC_052969.1	NC_025428	97.619	42	1	0	6806	6847	4037	4078	1.38e-09	73.1
NC_052969.1	NC_025428	100.000	38	0	0	6237	6274	4606	4643	4.96e-09	71.3
NC_052969.1	NC_025428	97.436	39	0	1	5520	5558	4039	4076	2.31e-07	65.8
NC_052969.1	NC_025428	100.000	30	0	0	5805	5834	4039	4068	1.39e-04	56.5
