NZ_DS483503.1	NC_013316	96.023	6035	240	0	774902	780936	2087782	2081748	0.0	9816
NZ_DS483503.1	NC_013316	95.137	2447	117	2	782357	784802	2081579	2079134	0.0	3858
NZ_DS483503.1	NC_013316	90.773	932	80	4	785790	786719	2077261	2076334	0.0	1240
NZ_DS483503.1	NC_013316	83.012	1295	183	26	88133	89408	14222	15498	0.0	1138
NZ_DS483503.1	NC_013316	83.023	1290	183	25	88133	89403	28444	29716	0.0	1136
NZ_DS483503.1	NC_013316	83.023	1290	183	25	88133	89403	3064605	3063333	0.0	1136
NZ_DS483503.1	NC_013316	82.946	1290	184	25	88133	89403	146185	147457	0.0	1131
NZ_DS483503.1	NC_013316	82.946	1290	184	25	88133	89403	382088	383360	0.0	1131
NZ_DS483503.1	NC_013316	82.946	1290	184	25	88133	89403	1091449	1092721	0.0	1131
NZ_DS483503.1	NC_013316	82.946	1290	184	26	88133	89403	3871187	3869915	0.0	1131
NZ_DS483503.1	NC_013316	82.946	1290	184	25	88133	89403	4026876	4025604	0.0	1131
NZ_DS483503.1	NC_013316	82.868	1290	185	25	88133	89403	131410	132682	0.0	1125
NZ_DS483503.1	NC_013316	82.868	1290	185	25	88133	89403	136537	137809	0.0	1125
NZ_DS483503.1	NC_013316	82.165	1312	200	32	85015	86306	128115	129412	0.0	1096
NZ_DS483503.1	NC_013316	82.088	1312	201	32	85015	86306	11025	12322	0.0	1090
NZ_DS483503.1	NC_013316	82.088	1312	201	32	85015	86306	133340	134637	0.0	1090
NZ_DS483503.1	NC_013316	82.102	1313	199	34	85015	86306	378953	380250	0.0	1090
NZ_DS483503.1	NC_013316	82.088	1312	201	32	85015	86306	1088211	1089508	0.0	1090
NZ_DS483503.1	NC_013316	82.088	1312	201	32	85015	86306	3874386	3873089	0.0	1090
NZ_DS483503.1	NC_013316	82.088	1312	201	32	85015	86306	4030011	4028714	0.0	1090
NZ_DS483503.1	NC_013316	82.012	1312	202	32	85015	86306	25247	26544	0.0	1085
NZ_DS483503.1	NC_013316	82.012	1312	200	34	85015	86306	3067705	3066410	0.0	1083
NZ_DS483503.1	NC_013316	77.839	1462	253	63	86570	87997	12598	14022	0.0	839
NZ_DS483503.1	NC_013316	77.839	1462	253	63	86570	87997	129786	131210	0.0	839
NZ_DS483503.1	NC_013316	77.839	1462	253	63	86570	87997	134913	136337	0.0	839
NZ_DS483503.1	NC_013316	77.839	1462	253	63	86570	87997	1089825	1091249	0.0	839
NZ_DS483503.1	NC_013316	77.770	1462	254	63	86570	87997	26820	28244	0.0	833
NZ_DS483503.1	NC_013316	77.770	1462	254	63	86570	87997	144561	145985	0.0	833
NZ_DS483503.1	NC_013316	77.770	1462	254	63	86570	87997	380464	381888	0.0	833
NZ_DS483503.1	NC_013316	77.808	1460	251	65	86582	88006	3066217	3064796	0.0	833
NZ_DS483503.1	NC_013316	77.808	1460	251	65	86582	88006	3872799	3871378	0.0	833
NZ_DS483503.1	NC_013316	77.740	1460	252	65	86582	88006	4028488	4027067	0.0	828
NZ_DS483503.1	NC_013316	77.799	527	108	5	819284	819810	2057344	2056827	5.62e-81	316
NZ_DS483503.1	NC_013316	81.627	381	63	7	85929	86306	143687	144063	9.41e-79	309
NZ_DS483503.1	NC_013316	85.938	128	13	4	757478	757604	2051808	2051685	2.19e-25	132
NZ_DS483503.1	NC_013316	80.233	86	17	0	89550	89635	1092916	1093001	2.25e-05	65.8
NZ_DS483503.1	NC_013316	78.571	98	21	0	836928	837025	2045034	2044937	2.25e-05	65.8
NZ_DS483503.1	NC_013316	95.000	40	2	0	89550	89589	15629	15668	8.09e-05	63.9
NZ_DS483503.1	NC_013316	95.000	40	2	0	89550	89589	29918	29957	8.09e-05	63.9
NZ_DS483503.1	NC_013316	95.000	40	2	0	89550	89589	137957	137996	8.09e-05	63.9
NZ_DS483503.1	NC_013316	95.000	40	2	0	89550	89589	147605	147644	8.09e-05	63.9
NZ_DS483503.1	NC_013316	95.000	40	2	0	89550	89589	383508	383547	8.09e-05	63.9
NZ_DS483503.1	NC_013316	100.000	34	0	0	89556	89589	3869761	3869728	8.09e-05	63.9
NZ_DS483503.1	NC_013316	100.000	34	0	0	89556	89589	4025450	4025417	8.09e-05	63.9
