NC_021020.1	NC_013316	93.660	7666	448	26	40575	48223	2059322	2051678	0.0	11430
NC_021020.1	NC_013316	96.629	4657	153	4	834562	839214	2081726	2086382	0.0	7727
NC_021020.1	NC_013316	89.444	4481	438	29	1731392	1735852	2086381	2081916	0.0	5622
NC_021020.1	NC_013316	93.477	3526	220	8	53517	57037	2047028	2043508	0.0	5228
NC_021020.1	NC_013316	94.616	2396	128	1	1736646	1739040	2081529	2079134	0.0	3709
NC_021020.1	NC_013316	92.779	2465	167	9	831649	834108	2079126	2081584	0.0	3555
NC_021020.1	NC_013316	80.487	4315	728	103	1426489	1430744	2083490	2087749	0.0	3199
NC_021020.1	NC_013316	80.021	3789	692	58	6982	10737	2084017	2087773	0.0	2743
NC_021020.1	NC_013316	97.510	1004	24	1	839579	840581	2086746	2087749	0.0	1714
NC_021020.1	NC_013316	96.169	1018	38	1	1730011	1731027	2087763	2086746	0.0	1663
NC_021020.1	NC_013316	95.747	823	35	0	828381	829203	2076463	2077285	0.0	1327
NC_021020.1	NC_013316	93.258	801	54	0	1740028	1740828	2077261	2076461	0.0	1181
NC_021020.1	NC_013316	83.239	1241	174	23	587000	588222	15446	14222	0.0	1109
NC_021020.1	NC_013316	83.239	1241	174	23	587000	588222	29668	28444	0.0	1109
NC_021020.1	NC_013316	83.199	1244	175	23	586997	588222	3063378	3064605	0.0	1109
NC_021020.1	NC_013316	83.133	1245	176	23	586996	588222	132638	131410	0.0	1105
NC_021020.1	NC_013316	83.969	1179	162	19	587061	588222	383256	382088	0.0	1105
NC_021020.1	NC_013316	83.159	1241	175	23	587000	588222	147409	146185	0.0	1103
NC_021020.1	NC_013316	83.159	1241	175	23	587000	588222	1092673	1091449	0.0	1103
NC_021020.1	NC_013316	83.119	1244	176	24	586997	588222	3869960	3871187	0.0	1103
NC_021020.1	NC_013316	83.119	1244	176	23	586997	588222	4025649	4026876	0.0	1103
NC_021020.1	NC_013316	83.885	1179	163	19	587061	588222	137705	136537	0.0	1099
NC_021020.1	NC_013316	77.770	1462	254	63	588358	589785	14022	12598	0.0	833
NC_021020.1	NC_013316	77.770	1462	254	63	588358	589785	131210	129786	0.0	833
NC_021020.1	NC_013316	77.770	1462	254	63	588358	589785	136337	134913	0.0	833
NC_021020.1	NC_013316	77.770	1462	254	63	588358	589785	1091249	1089825	0.0	833
NC_021020.1	NC_013316	77.702	1462	255	63	588358	589785	28244	26820	0.0	828
NC_021020.1	NC_013316	77.702	1462	255	63	588358	589785	145985	144561	0.0	828
NC_021020.1	NC_013316	77.702	1462	255	63	588358	589785	381888	380464	0.0	828
NC_021020.1	NC_013316	77.740	1460	252	65	588349	589773	3064796	3066217	0.0	828
NC_021020.1	NC_013316	77.740	1460	252	65	588349	589773	3871378	3872799	0.0	828
NC_021020.1	NC_013316	77.671	1460	253	65	588349	589773	4027067	4028488	0.0	822
NC_021020.1	NC_013316	83.952	754	109	12	590573	591321	4029265	4030011	0.0	712
NC_021020.1	NC_013316	83.931	753	109	12	590574	591321	11770	11025	0.0	710
NC_021020.1	NC_013316	83.931	753	109	12	590574	591321	25992	25247	0.0	710
NC_021020.1	NC_013316	83.931	753	109	12	590574	591321	128860	128115	0.0	710
NC_021020.1	NC_013316	83.931	753	109	12	590574	591321	134085	133340	0.0	710
NC_021020.1	NC_013316	83.931	753	109	12	590574	591321	379698	378953	0.0	710
NC_021020.1	NC_013316	83.931	753	109	12	590574	591321	1088956	1088211	0.0	710
NC_021020.1	NC_013316	83.931	753	109	12	590574	591321	3873641	3874386	0.0	710
NC_021020.1	NC_013316	83.665	753	109	14	590574	591321	3066962	3067705	0.0	697
NC_021020.1	NC_013316	75.716	803	159	29	2180	2967	2079689	2080470	1.37e-96	370
NC_021020.1	NC_013316	77.858	551	109	9	824755	825304	2056806	2057344	2.32e-84	329
NC_021020.1	NC_013316	74.829	584	141	6	2399607	2400187	2084717	2085297	3.09e-63	259
NC_021020.1	NC_013316	86.861	137	16	2	1468889	1469024	2051764	2051899	5.40e-31	152
NC_021020.1	NC_013316	92.683	82	5	1	1667138	1667219	147886	147966	1.97e-20	117
NC_021020.1	NC_013316	91.463	82	6	1	1667138	1667219	30199	30279	9.16e-19	111
NC_021020.1	NC_013316	91.463	82	6	1	1667138	1667219	32030	32110	9.16e-19	111
NC_021020.1	NC_013316	91.429	70	4	2	2020276	2020344	31327	31259	9.22e-14	95.3
NC_021020.1	NC_013316	91.429	70	4	2	2468663	2468731	31259	31327	9.22e-14	95.3
NC_021020.1	NC_013316	91.429	70	4	2	2020276	2020344	33252	33184	9.22e-14	95.3
NC_021020.1	NC_013316	91.429	70	4	2	2468663	2468731	33184	33252	9.22e-14	95.3
NC_021020.1	NC_013316	83.168	101	13	4	1328509	1328607	2064547	2064645	4.29e-12	89.8
NC_021020.1	NC_013316	77.311	119	25	2	575768	575885	2044917	2045034	5.59e-06	69.4
