NC_017731.1	CP003488	100.000	4402109	0	0	1	4402109	1	4402109	0.0	8.129e+06
NC_017731.1	CP003488	99.928	8292	4	1	3123248	3131539	2392128	2400417	0.0	15278
NC_017731.1	CP003488	99.928	8292	4	1	2392128	2400417	3123248	3131539	0.0	15278
NC_017731.1	CP003488	98.724	6506	54	18	2791388	2797864	1311218	1304713	0.0	11527
NC_017731.1	CP003488	98.739	6503	53	18	1304716	1311218	2797861	2791388	0.0	11527
NC_017731.1	CP003488	99.893	5633	4	2	2470640	2476271	1626928	1621297	0.0	10368
NC_017731.1	CP003488	99.893	5633	4	2	1621297	1626928	2476271	2470640	0.0	10368
NC_017731.1	CP003488	99.728	5517	9	5	2433882	2439394	1626811	1621297	0.0	10100
NC_017731.1	CP003488	99.728	5517	9	5	1621297	1626811	2439394	2433882	0.0	10100
NC_017731.1	CP003488	99.710	5517	10	5	2470757	2476271	2433882	2439394	0.0	10094
NC_017731.1	CP003488	99.710	5517	10	5	2433882	2439394	2470757	2476271	0.0	10094
NC_017731.1	CP003488	97.514	4103	96	6	3111865	3115963	2030777	2026677	0.0	7007
NC_017731.1	CP003488	97.446	4112	99	6	2026677	2030786	3115963	3111856	0.0	7007
NC_017731.1	CP003488	99.945	3606	1	1	2472795	2476399	1196234	1192629	0.0	6647
NC_017731.1	CP003488	99.945	3606	1	1	1192629	1196234	2476399	2472795	0.0	6647
NC_017731.1	CP003488	100.000	3584	0	0	3232554	3236137	2185493	2181910	0.0	6619
NC_017731.1	CP003488	100.000	3584	0	0	2181910	2185493	3236137	3232554	0.0	6619
NC_017731.1	CP003488	99.943	3481	1	1	2435918	2439397	1196234	1192754	0.0	6416
NC_017731.1	CP003488	99.971	3478	0	1	1621297	1624773	1192757	1196234	0.0	6416
NC_017731.1	CP003488	99.971	3478	0	1	1192757	1196234	1621297	1624773	0.0	6416
NC_017731.1	CP003488	99.971	3478	0	1	1192757	1196234	2439394	2435918	0.0	6416
NC_017731.1	CP003488	99.658	3510	2	7	1809479	1812983	1621230	1624734	0.0	6407
NC_017731.1	CP003488	99.658	3510	2	7	1621230	1624734	1809479	1812983	0.0	6407
NC_017731.1	CP003488	99.768	3441	2	3	1809546	1812983	1192757	1196194	0.0	6305
NC_017731.1	CP003488	99.768	3441	2	3	1192757	1196194	1809546	1812983	0.0	6305
NC_017731.1	CP003488	99.768	3441	2	3	2472834	2476271	1812983	1809546	0.0	6305
NC_017731.1	CP003488	99.768	3441	2	3	2435957	2439394	1812983	1809546	0.0	6305
NC_017731.1	CP003488	99.739	3444	3	3	1809546	1812986	2439394	2435954	0.0	6305
NC_017731.1	CP003488	99.739	3444	3	3	1809546	1812986	2476271	2472831	0.0	6305
NC_017731.1	CP003488	83.347	6077	965	33	2338593	2344644	1282559	1288613	0.0	5572
NC_017731.1	CP003488	83.347	6077	965	33	1282559	1288613	2338593	2344644	0.0	5572
NC_017731.1	CP003488	96.511	3210	108	4	2867691	2870898	1278935	1275728	0.0	5304
NC_017731.1	CP003488	96.483	3213	109	4	1275728	1278938	2870898	2867688	0.0	5304
NC_017731.1	CP003488	100.000	2654	0	0	3233485	3236138	1812155	1809502	0.0	4902
NC_017731.1	CP003488	100.000	2654	0	0	1809502	1812155	3236138	3233485	0.0	4902
NC_017731.1	CP003488	100.000	2653	0	0	2181910	2184562	1809503	1812155	0.0	4900
NC_017731.1	CP003488	100.000	2653	0	0	1809503	1812155	2181910	2184562	0.0	4900
NC_017731.1	CP003488	99.887	2656	0	3	3233485	3236138	1623906	1621252	0.0	4885
NC_017731.1	CP003488	99.925	2652	0	2	2181912	2184562	1621256	1623906	0.0	4885
NC_017731.1	CP003488	99.925	2652	0	2	1621256	1623906	2181912	2184562	0.0	4885
NC_017731.1	CP003488	99.887	2656	0	3	1621252	1623906	3236138	3233485	0.0	4885
