NC_021042.1	NC_013316	97.236	3654	99	2	2237226	2240878	2084111	2087763	0.0	6187
NC_021042.1	NC_013316	94.622	2343	125	1	2234618	2236959	2081771	2084113	0.0	3627
NC_021042.1	NC_013316	93.161	2442	159	6	2230971	2233408	2079126	2081563	0.0	3578
NC_021042.1	NC_013316	92.274	906	68	2	2229327	2230231	2076389	2077293	0.0	1284
NC_021042.1	NC_013316	81.427	1416	234	24	2421604	2422999	4105315	4106721	0.0	1131
NC_021042.1	NC_013316	75.176	1281	304	11	816119	817391	386113	387387	2.77e-163	592
NC_021042.1	NC_013316	92.611	203	15	0	1746164	1746366	2077090	2077292	3.15e-73	292
NC_021042.1	NC_013316	84.151	265	37	5	2212728	2212990	2043493	2043754	5.34e-61	252
NC_021042.1	NC_013316	91.333	150	12	1	417831	417980	2051897	2051749	1.52e-46	204
NC_021042.1	NC_013316	92.683	82	5	1	2395114	2395195	147966	147886	2.03e-20	117
NC_021042.1	NC_013316	91.463	82	6	1	2395114	2395195	30279	30199	9.46e-19	111
NC_021042.1	NC_013316	91.463	82	6	1	2395114	2395195	32110	32030	9.46e-19	111
NC_021042.1	NC_013316	95.161	62	3	0	1707321	1707382	2046672	2046733	7.37e-15	99.0
NC_021042.1	NC_013316	88.750	80	5	4	2119142	2119219	31327	31250	9.53e-14	95.3
NC_021042.1	NC_013316	91.429	70	4	2	3080559	3080627	31327	31259	9.53e-14	95.3
NC_021042.1	NC_013316	88.750	80	5	4	2119142	2119219	33252	33175	9.53e-14	95.3
NC_021042.1	NC_013316	91.429	70	4	2	3080559	3080627	33252	33184	9.53e-14	95.3
NC_021042.1	NC_013316	92.537	67	4	1	1721569	1721635	2072171	2072236	9.53e-14	95.3
NC_021042.1	NC_013316	90.769	65	6	0	1707258	1707322	2044202	2044266	1.59e-11	87.9
